cliente_id,edad,genero,region,zona,tipo_cliente,es_digital,uso_app,uso_whatsapp,interaccion_digital_score,canal_whatsapp,canal_sms,canal_llamada,canal_campo,score_riesgo,prob_default,num_atrasos_previos,dias_mora_promedio,ratio_pago,ultimo_pago_dias
2902,22,M,Sur,urbano,recurrente,0,0.69,1,35,1,0,1,0,577,0.264,0,22,0.29,84
2903,61,F,Lima,urbano,recurrente,1,0.09,1,87,1,1,1,0,728,0.687,2,51,0.34,34
2904,68,M,Centro,urbano,nuevo,1,0.65,0,13,1,1,1,0,647,0.105,2,3,0.26,12
2905,33,M,Centro,rural,nuevo,1,0.58,1,89,1,1,1,1,679,0.73,3,50,0.49,49
2906,29,F,Centro,urbano,recurrente,1,0.41,1,76,1,1,1,1,793,0.958,1,33,0.16,4
2907,56,F,Lima,rural,recurrente,0,0.26,1,52,1,0,1,0,471,0.084,2,35,0.86,16
2908,42,F,Lima,rural,recurrente,0,0.83,1,60,1,0,1,1,405,0.412,0,21,0.3,85
2909,62,F,Sur,urbano,nuevo,1,0.2,1,17,1,1,1,0,683,0.038,3,2,0.95,3
2910,46,F,Sur,urbano,nuevo,1,0.57,0,37,0,1,1,1,569,0.637,6,13,0.33,83
2911,32,F,Centro,urbano,recurrente,1,0.35,1,47,1,1,1,1,457,0.727,4,10,0.92,1
2912,37,M,Lima,urbano,recurrente,1,0.34,0,54,0,1,1,0,805,0.454,2,13,0.45,76
2913,34,F,Sur,urbano,nuevo,1,0.19,1,34,1,1,1,0,517,0.059,4,36,0.21,8
2914,34,M,Norte,urbano,recurrente,1,0.23,1,40,1,1,1,0,747,0.251,0,31,0.1,39
2915,54,M,Lima,urbano,recurrente,1,0.02,1,69,1,0,1,0,761,0.353,2,42,0.55,11
2916,40,F,Norte,urbano,recurrente,0,0.15,1,11,1,1,1,0,749,0.722,2,55,0.95,71
2917,31,M,Sur,urbano,nuevo,1,0.83,1,69,1,1,1,0,423,0.719,4,29,0.53,77
2918,36,F,Norte,urbano,recurrente,0,0.27,0,47,0,1,1,0,336,0.465,3,15,0.21,17
2919,51,M,Sur,urbano,nuevo,1,0.2,1,92,1,1,1,1,347,0.02,3,53,0.44,82
2920,26,M,Centro,urbano,nuevo,1,0.14,0,42,0,1,1,1,361,0.769,0,18,0.31,4
2921,39,M,Centro,urbano,nuevo,0,0.39,1,67,1,0,1,1,420,0.258,2,17,0.49,66
2922,57,M,Centro,urbano,recurrente,0,0.77,1,49,1,1,1,0,839,0.169,4,17,0.76,81
2923,24,M,Lima,urbano,recurrente,0,0.81,1,10,1,0,1,0,356,0.951,4,56,0.82,80
2924,67,M,Lima,rural,recurrente,1,0.41,1,54,1,1,1,0,821,0.467,2,27,0.53,51
2925,24,F,Centro,rural,recurrente,0,0.75,0,77,0,0,1,0,806,0.172,1,0,0.01,49
2926,40,M,Lima,urbano,recurrente,1,0.05,1,94,1,1,1,0,650,0.898,3,29,0.36,45
2927,30,F,Sur,urbano,recurrente,1,0.92,0,20,0,1,1,0,607,0.96,0,36,0.57,46
2928,44,F,Norte,urbano,nuevo,1,0.35,1,24,1,1,1,0,819,0.862,1,27,0.97,39
2929,55,M,Sur,urbano,nuevo,0,0.02,0,39,1,0,1,1,782,0.875,1,7,0.16,24
2930,46,M,Centro,urbano,recurrente,0,0.24,0,15,1,1,1,1,680,0.058,1,13,0.92,25
2931,57,M,Norte,rural,recurrente,1,0.42,0,85,1,1,1,0,721,0.741,1,0,0.58,55
2932,58,F,Sur,urbano,recurrente,1,0.26,1,90,1,1,1,0,814,0.072,2,19,0.53,33
2933,41,M,Norte,urbano,recurrente,1,0.81,1,25,1,1,1,0,649,0.324,1,26,0.24,79
2934,60,F,Lima,urbano,recurrente,1,0.5,0,69,0,1,1,0,753,0.992,3,28,0.49,29
2935,59,M,Norte,urbano,nuevo,0,0.84,1,68,1,0,1,0,759,0.334,3,30,0.64,22
2936,41,M,Norte,urbano,nuevo,1,0.39,1,88,1,0,1,1,740,0.804,1,16,0.68,30
2937,30,F,Centro,urbano,recurrente,0,0.84,1,52,1,1,1,0,832,0.518,1,9,0.09,55
2938,58,M,Lima,rural,recurrente,1,0.54,1,60,1,1,1,0,617,0.918,2,59,0.98,22
2939,66,F,Sur,rural,recurrente,1,0.18,1,6,1,1,1,0,821,0.888,4,39,0.78,7
2940,24,M,Centro,urbano,recurrente,1,0.24,0,21,0,1,1,0,641,0.824,3,27,0.97,1
2941,65,M,Norte,urbano,recurrente,0,0.16,1,90,1,1,1,0,761,0.759,3,27,0.31,88
2942,40,M,Sur,rural,recurrente,1,0.22,0,93,1,0,1,0,678,0.962,1,55,0.57,3
2943,37,M,Norte,rural,nuevo,1,0.87,0,51,0,1,1,1,791,0.147,2,16,0.84,73
2944,27,M,Norte,rural,nuevo,1,0.78,1,72,1,1,1,0,585,0.42,1,14,0.07,37
2945,24,F,Sur,urbano,recurrente,0,0.7,1,86,1,1,1,1,771,0.819,2,53,0.02,70
2946,49,F,Norte,urbano,nuevo,1,0.98,1,69,1,1,1,0,301,0.951,1,31,0.32,44
2947,34,F,Norte,urbano,nuevo,0,0.29,1,23,1,1,1,1,646,0.518,1,1,0.45,16
2948,23,F,Sur,rural,recurrente,1,0.56,1,62,1,0,1,1,737,0.961,2,37,0.08,25
2949,44,F,Sur,urbano,recurrente,1,0.96,1,85,1,1,1,1,537,0.776,1,2,0.2,84
2950,57,M,Centro,rural,recurrente,1,0.68,1,8,1,1,1,0,590,0.061,1,44,0.73,43
2951,36,M,Sur,urbano,nuevo,0,0.7,0,36,0,1,1,0,394,0.963,2,4,0.4,0
2952,24,M,Centro,urbano,nuevo,1,0.29,0,45,0,1,1,1,407,0.045,2,33,0.92,61
2953,44,M,Sur,urbano,recurrente,1,0.12,1,16,1,1,1,1,549,0.3,5,36,0.11,39
2954,54,M,Centro,urbano,nuevo,0,0.08,1,27,1,1,1,0,565,0.815,2,45,0.16,75
2955,50,F,Centro,urbano,recurrente,0,0.16,0,26,0,1,1,1,314,0.47,3,35,0.77,79
2956,38,F,Norte,urbano,recurrente,1,0.61,1,100,1,1,1,1,331,0.781,2,22,0.58,89
2957,39,F,Lima,urbano,recurrente,1,0.25,1,19,1,0,1,1,720,0.88,1,25,0.9,81
2958,51,F,Sur,rural,nuevo,1,0.87,1,46,1,0,1,0,312,0.749,1,8,0.67,13
2959,39,F,Sur,urbano,recurrente,0,0.64,0,92,1,1,1,1,652,0.404,3,26,0.15,60
2960,69,M,Norte,rural,recurrente,0,0.99,1,55,1,1,1,1,402,0.991,3,53,0.35,68
2961,66,M,Lima,urbano,recurrente,0,0.31,0,80,1,0,1,0,530,0.876,2,38,0.83,77
2962,39,M,Lima,urbano,nuevo,1,0.99,0,6,1,1,1,0,796,0.066,2,3,0.7,22
2963,42,M,Sur,urbano,nuevo,1,0.15,1,83,1,1,1,0,831,0.94,4,12,0.9,44
2964,44,F,Sur,rural,nuevo,1,0.38,1,80,1,0,1,0,507,0.562,1,55,0.1,76
2965,65,F,Centro,urbano,nuevo,0,0.83,0,67,0,1,1,1,406,0.248,4,26,0.22,29
2966,32,M,Lima,urbano,recurrente,0,0.39,1,0,1,1,1,1,399,0.976,2,13,0.41,5
2967,50,M,Lima,urbano,recurrente,1,0.89,0,13,1,1,1,0,501,0.361,2,17,0.48,49
2968,58,M,Centro,urbano,recurrente,1,0.1,1,48,1,1,1,1,831,0.32,0,17,0.92,14
2969,51,M,Centro,urbano,recurrente,0,0.12,1,26,1,1,1,1,324,0.418,2,24,0.7,36
2970,56,M,Sur,urbano,recurrente,1,0.63,1,88,1,1,1,1,541,0.782,6,55,0.33,2
2971,39,M,Lima,urbano,nuevo,0,0.19,0,41,0,1,1,0,721,0.739,2,25,0.78,42
2972,68,F,Norte,urbano,recurrente,1,0.73,1,15,1,1,1,0,412,0.99,1,42,0.1,54
2973,65,F,Centro,urbano,recurrente,1,0.18,1,26,1,0,1,0,370,0.443,3,1,0.35,66
2974,56,F,Lima,urbano,nuevo,1,0.37,0,66,0,1,1,0,584,0.547,3,50,0.64,26
2975,50,F,Lima,rural,recurrente,1,0.05,1,82,1,1,1,0,311,0.036,2,0,0.28,51
2976,69,M,Lima,urbano,recurrente,1,1.0,0,99,0,0,1,1,813,0.171,3,48,0.87,26
2977,53,M,Lima,urbano,nuevo,1,0.64,1,95,1,0,1,1,499,0.345,2,3,0.04,53
2978,38,M,Centro,urbano,recurrente,0,0.27,1,72,1,1,1,0,481,0.885,1,54,0.14,74
2979,69,M,Norte,urbano,nuevo,1,0.04,0,83,0,0,1,0,423,0.545,2,29,0.85,9
2980,48,F,Norte,urbano,nuevo,0,0.43,1,23,1,0,1,0,445,0.377,1,35,0.93,78
2981,67,M,Centro,urbano,nuevo,0,0.23,1,53,1,1,1,0,804,0.936,4,28,0.51,17
2982,31,M,Lima,urbano,nuevo,0,0.79,1,46,1,0,1,1,767,0.175,1,24,0.95,70
2983,65,F,Centro,rural,nuevo,0,0.39,0,62,0,0,1,1,747,0.242,3,41,0.4,54
2984,53,M,Centro,urbano,nuevo,1,0.71,1,21,1,1,1,1,784,0.394,3,48,0.29,74
2985,37,F,Lima,urbano,nuevo,0,0.34,1,41,1,1,1,0,384,0.236,0,33,0.99,49
2986,26,M,Centro,urbano,recurrente,1,0.18,1,37,1,1,1,0,458,0.369,2,3,0.53,9
2987,24,F,Centro,rural,recurrente,1,0.64,0,3,1,0,1,0,493,0.744,1,49,0.66,12
2988,40,F,Lima,rural,recurrente,0,0.18,1,65,1,0,1,0,315,0.851,1,0,0.6,4
2989,68,M,Norte,urbano,recurrente,1,0.09,1,51,1,1,1,0,521,0.176,5,26,0.44,63
2990,67,M,Centro,rural,recurrente,0,0.3,1,100,1,0,1,0,551,0.075,3,13,0.52,14
2991,47,F,Sur,urbano,nuevo,0,0.35,1,17,1,1,1,0,719,0.637,2,38,0.44,88
2992,35,M,Lima,rural,recurrente,0,0.45,0,28,0,1,1,0,826,0.394,1,13,0.8,80
2993,26,F,Sur,urbano,nuevo,0,0.81,1,93,1,1,1,1,534,0.013,2,9,0.05,61
2994,67,M,Centro,urbano,recurrente,1,0.96,1,14,1,1,1,1,630,0.683,2,58,0.46,48
2995,34,F,Norte,urbano,nuevo,1,0.62,0,87,0,1,1,0,718,0.278,0,26,0.13,66
2996,31,M,Centro,urbano,nuevo,0,0.34,1,68,1,1,1,0,381,0.372,3,32,0.87,26
2997,59,F,Lima,rural,recurrente,0,0.8,0,21,1,1,1,1,632,0.673,5,42,0.65,8
2998,29,F,Norte,urbano,recurrente,1,0.74,0,90,0,1,1,0,602,0.343,2,32,0.19,37
2999,46,M,Centro,urbano,recurrente,0,0.97,1,82,1,0,1,1,742,0.474,4,57,0.66,0
3000,36,M,Lima,urbano,nuevo,1,0.71,0,50,0,1,1,0,702,0.528,3,42,0.83,9
3001,25,F,Sur,urbano,recurrente,0,0.62,1,54,1,1,1,0,524,0.77,2,35,0.35,85
3002,30,F,Centro,urbano,recurrente,1,0.64,1,5,1,1,1,0,450,0.347,3,58,0.04,89
3003,23,F,Sur,urbano,recurrente,0,1.0,0,3,1,1,1,0,338,0.13,2,12,0.34,69
3004,33,M,Lima,rural,nuevo,1,0.86,1,36,1,1,1,0,744,0.118,4,42,0.94,25
3005,63,F,Lima,urbano,recurrente,1,0.94,1,37,1,1,1,1,687,0.463,1,44,0.11,88
3006,69,F,Sur,rural,recurrente,0,0.85,0,71,0,1,1,1,457,0.111,4,8,0.43,46
3007,50,M,Norte,urbano,nuevo,0,0.87,0,4,1,1,1,0,425,0.349,4,5,0.89,18
3008,65,F,Centro,urbano,recurrente,0,0.92,1,54,1,1,1,1,311,0.634,2,17,0.97,2
3009,26,M,Lima,urbano,recurrente,1,0.81,0,11,0,1,1,0,756,0.122,1,40,0.24,11
3010,37,F,Norte,rural,nuevo,1,0.06,1,74,1,0,1,0,489,0.106,1,13,0.78,42
3011,65,M,Lima,urbano,recurrente,1,0.22,1,33,1,0,1,0,323,0.793,5,13,0.66,18
3012,39,M,Lima,urbano,recurrente,0,0.71,0,67,0,1,1,0,733,0.958,1,10,0.91,54
3013,62,M,Lima,urbano,recurrente,0,0.88,1,7,1,1,1,0,416,0.989,3,5,0.46,83
3014,55,M,Sur,rural,recurrente,1,0.83,0,67,0,0,1,0,549,0.328,0,3,0.63,70
3015,66,M,Sur,urbano,nuevo,1,0.06,0,29,0,1,1,0,512,0.284,2,50,0.38,41
3016,46,M,Lima,urbano,nuevo,1,0.9,1,46,1,0,1,0,724,0.998,0,24,0.53,68
3017,25,F,Centro,urbano,recurrente,1,0.92,1,100,1,1,1,0,752,0.695,3,12,0.57,11
3018,49,M,Norte,urbano,recurrente,0,0.17,1,73,1,1,1,0,840,0.803,3,22,0.83,72
3019,57,F,Lima,urbano,recurrente,0,0.02,1,36,1,0,1,1,842,0.715,4,52,0.21,74
3020,40,M,Norte,urbano,recurrente,1,0.31,0,47,1,1,1,1,363,0.111,2,45,0.86,67
3021,69,M,Lima,urbano,nuevo,1,0.42,1,79,1,1,1,0,551,0.382,1,32,0.71,0
3022,41,F,Norte,rural,recurrente,1,0.64,1,44,1,0,1,0,365,0.856,2,57,0.27,41
3023,30,M,Centro,urbano,recurrente,1,0.14,1,50,1,1,1,1,733,0.372,2,7,0.43,9
3024,25,F,Norte,urbano,nuevo,1,0.54,0,18,1,1,1,0,316,0.606,3,34,0.75,15
3025,56,F,Lima,urbano,nuevo,0,0.9,1,53,1,1,1,1,769,0.284,2,1,0.69,16
3026,26,F,Centro,urbano,nuevo,1,0.68,1,93,1,1,1,1,767,0.952,4,6,0.35,20
3027,46,M,Lima,urbano,recurrente,1,0.33,1,79,1,0,1,0,835,0.999,3,42,0.2,17
3028,24,F,Lima,rural,recurrente,1,0.45,1,27,1,1,1,1,665,0.203,1,47,0.25,20
3029,59,F,Sur,rural,recurrente,0,0.72,1,94,1,1,1,0,508,0.667,1,5,0.61,6
3030,59,F,Norte,urbano,recurrente,1,0.48,1,19,1,1,1,1,578,0.199,0,53,0.69,0
3031,55,M,Lima,urbano,recurrente,1,0.53,0,61,1,1,1,1,754,0.954,2,11,0.83,60
3032,21,M,Centro,urbano,nuevo,1,0.69,1,36,1,1,1,0,696,0.993,2,49,0.05,35
3033,44,M,Centro,urbano,recurrente,1,0.67,0,42,0,1,1,0,627,0.543,0,32,0.44,67
3034,56,M,Centro,urbano,nuevo,0,0.49,0,3,0,1,1,1,702,0.97,2,12,0.13,3
3035,26,M,Sur,urbano,nuevo,1,0.69,1,0,1,1,1,1,313,0.366,0,58,0.54,79
3036,61,F,Lima,urbano,recurrente,0,0.71,0,79,1,1,1,1,527,0.733,1,3,0.95,32
3037,66,F,Centro,urbano,recurrente,0,0.71,1,100,1,1,1,1,347,0.962,4,1,0.41,29
3038,64,F,Sur,urbano,nuevo,0,0.81,1,45,1,0,1,1,795,0.224,2,31,0.1,44
3039,51,F,Centro,rural,recurrente,1,0.41,1,98,1,0,1,0,670,0.79,2,46,0.12,22
3040,40,M,Sur,rural,recurrente,0,0.22,1,2,1,1,1,0,479,0.525,2,59,0.58,30
3041,44,M,Norte,rural,recurrente,1,0.52,0,92,0,0,1,0,609,0.174,2,8,0.14,15
3042,45,M,Lima,urbano,recurrente,0,0.96,1,61,1,1,1,0,821,0.556,4,18,0.33,8
3043,56,M,Centro,urbano,nuevo,0,0.96,1,31,1,1,1,0,357,0.042,3,41,0.94,44
3044,41,F,Sur,rural,recurrente,1,0.98,0,24,0,0,1,1,756,0.446,1,38,0.57,85
3045,50,F,Lima,urbano,recurrente,0,0.04,1,15,1,1,1,1,575,0.328,3,6,0.41,79
3046,44,F,Norte,urbano,nuevo,0,0.3,1,32,1,1,1,0,838,0.232,2,3,0.02,1
3047,64,M,Sur,urbano,nuevo,0,0.91,0,82,0,1,1,0,330,0.959,2,49,0.16,32
3048,62,F,Centro,rural,recurrente,0,0.95,1,37,1,0,1,0,543,0.115,3,39,0.27,14
3049,50,F,Lima,urbano,recurrente,1,0.88,0,12,0,0,1,0,672,0.418,3,53,0.45,87
3050,42,M,Norte,rural,recurrente,1,0.07,1,0,1,0,1,1,740,0.652,1,35,0.71,0
3051,48,M,Norte,urbano,nuevo,0,0.19,1,87,1,0,1,0,413,0.577,2,44,0.64,12
3052,27,F,Sur,urbano,recurrente,0,0.45,1,47,1,1,1,1,753,0.113,1,49,0.72,89
3053,55,M,Norte,rural,recurrente,1,0.91,0,0,0,1,1,0,575,0.866,2,33,0.82,11
3054,48,F,Centro,urbano,recurrente,0,0.82,1,88,1,0,1,1,574,0.183,0,41,0.54,33
3055,34,F,Sur,urbano,recurrente,0,0.08,1,57,1,1,1,0,772,0.327,2,53,0.99,15
3056,30,F,Norte,urbano,nuevo,1,0.84,1,75,1,1,1,0,545,0.369,2,9,0.21,87
3057,36,F,Lima,urbano,recurrente,1,0.26,1,94,1,0,1,0,509,0.695,2,27,0.26,49
3058,36,F,Centro,urbano,nuevo,1,0.08,1,71,1,0,1,0,339,0.464,4,11,0.07,72
3059,51,M,Lima,urbano,nuevo,0,0.71,1,65,1,0,1,1,429,0.725,1,1,0.82,35
3060,62,M,Norte,rural,recurrente,1,0.25,0,43,1,1,1,1,714,0.958,0,26,0.5,17
3061,45,M,Centro,urbano,nuevo,1,0.25,0,23,1,1,1,1,747,0.783,1,43,0.79,47
3062,33,F,Lima,rural,nuevo,1,0.83,0,15,0,1,1,0,685,0.487,3,38,0.21,39
3063,26,F,Norte,rural,nuevo,1,0.75,0,50,0,0,1,0,368,0.033,4,16,0.13,65
3064,64,M,Centro,rural,recurrente,1,0.62,1,71,1,1,1,1,533,0.32,1,5,0.12,54
3065,29,M,Centro,rural,recurrente,0,0.92,1,65,1,1,1,0,344,0.561,1,1,0.54,45
3066,65,M,Centro,urbano,recurrente,1,0.61,1,35,1,0,1,0,445,0.291,1,58,0.73,34
3067,56,F,Norte,urbano,recurrente,1,0.91,1,14,1,1,1,1,311,0.12,2,52,0.23,75
3068,63,M,Norte,urbano,recurrente,0,0.25,0,87,1,1,1,0,696,0.183,1,36,0.68,7
3069,40,M,Centro,urbano,recurrente,1,0.13,1,32,1,0,1,0,727,0.385,4,24,0.93,74
3070,38,F,Centro,urbano,recurrente,1,0.47,1,68,1,1,1,0,578,0.789,0,10,0.33,71
3071,63,M,Centro,rural,recurrente,1,0.66,1,100,1,0,1,1,387,0.729,1,16,0.43,65
3072,41,M,Norte,urbano,nuevo,0,0.27,1,83,1,1,1,0,310,0.411,1,0,0.19,88
3073,24,F,Sur,rural,recurrente,1,0.72,1,75,1,1,1,0,667,0.586,0,14,0.96,54
3074,53,F,Lima,urbano,recurrente,1,0.78,1,15,1,1,1,1,349,0.508,4,18,0.89,53
3075,47,M,Lima,urbano,nuevo,1,0.72,0,92,1,0,1,1,463,0.551,2,0,0.3,37
3076,27,F,Lima,rural,nuevo,0,0.7,1,98,1,1,1,0,352,0.121,0,27,0.56,82
3077,26,M,Sur,urbano,nuevo,1,0.03,0,79,1,1,1,0,763,0.058,0,21,0.79,47
3078,35,M,Norte,rural,recurrente,1,0.82,0,55,0,1,1,0,635,0.11,1,15,0.89,79
3079,38,M,Centro,urbano,nuevo,1,0.92,1,10,1,1,1,0,478,0.343,1,24,0.88,52
3080,52,M,Centro,rural,nuevo,1,0.58,1,12,1,1,1,1,670,0.177,2,2,0.97,86
3081,31,F,Sur,urbano,recurrente,0,0.43,0,6,0,1,1,0,414,0.6,4,32,0.62,34
3082,40,F,Lima,rural,recurrente,1,0.4,1,62,1,1,1,0,719,0.257,5,30,0.08,10
3083,44,F,Norte,urbano,recurrente,1,0.86,0,11,1,1,1,1,695,0.162,2,29,0.29,32
3084,35,M,Norte,rural,nuevo,0,0.65,0,37,1,1,1,0,406,0.972,0,58,0.07,77
3085,68,M,Norte,rural,recurrente,1,0.91,1,55,1,1,1,0,321,0.671,1,15,0.23,60
3086,27,M,Centro,urbano,nuevo,1,0.02,1,5,1,0,1,0,720,0.48,3,4,0.09,73
3087,41,F,Lima,urbano,recurrente,0,0.36,0,91,0,0,1,0,415,0.305,1,0,0.2,48
3088,62,M,Lima,rural,nuevo,1,0.18,1,10,1,1,1,0,831,0.015,3,23,0.74,30
3089,46,M,Sur,rural,nuevo,0,0.37,0,41,0,1,1,1,374,0.809,3,25,0.5,78
3090,64,M,Lima,urbano,recurrente,0,0.56,1,47,1,1,1,0,755,0.366,1,59,0.01,44
3091,34,F,Centro,urbano,recurrente,0,0.78,0,5,0,1,1,0,688,0.569,2,30,0.4,3
3092,57,M,Centro,urbano,nuevo,1,0.49,1,7,1,1,1,0,462,0.096,0,28,0.44,78
3093,41,M,Norte,urbano,nuevo,1,0.16,1,63,1,1,1,0,367,0.584,0,56,0.33,45
3094,38,F,Norte,rural,recurrente,1,0.28,1,3,1,1,1,0,326,0.691,5,34,0.31,26
3095,25,F,Lima,rural,recurrente,0,0.79,0,13,0,1,1,1,697,0.491,0,50,0.82,26
3096,23,M,Norte,urbano,nuevo,1,0.73,1,58,1,1,1,1,400,0.507,1,11,0.59,54
3097,43,M,Norte,urbano,recurrente,0,0.5,0,31,0,1,1,0,814,0.541,2,8,0.92,84
3098,46,F,Sur,urbano,nuevo,1,0.6,1,1,1,1,1,0,847,0.418,2,13,0.84,59
3099,57,F,Norte,urbano,recurrente,1,0.81,1,51,1,0,1,1,777,0.818,0,25,0.67,42
3100,44,F,Norte,urbano,nuevo,1,0.92,1,17,1,0,1,0,792,0.47,1,3,0.21,53
3101,69,M,Lima,urbano,nuevo,0,0.34,0,27,0,1,1,0,599,0.501,4,54,0.9,29
3102,39,F,Lima,urbano,recurrente,1,0.49,1,31,1,0,1,1,848,0.409,1,13,0.65,83
3103,45,M,Norte,urbano,nuevo,1,0.17,1,53,1,0,1,1,753,0.718,1,15,0.28,51
3104,41,F,Sur,rural,recurrente,1,0.47,1,55,1,1,1,0,763,0.383,1,41,0.64,75
3105,32,M,Centro,rural,nuevo,1,0.08,1,53,1,1,1,1,744,0.795,2,49,0.86,10
3106,61,M,Centro,urbano,recurrente,1,0.11,0,63,1,1,1,0,406,0.997,2,46,0.65,52
3107,53,F,Centro,rural,recurrente,0,0.82,1,58,1,0,1,0,316,0.837,3,25,0.08,32
3108,24,F,Sur,urbano,nuevo,1,0.6,1,100,1,1,1,1,772,0.266,3,53,0.4,31
3109,62,M,Norte,rural,recurrente,1,0.51,1,18,1,1,1,0,514,0.384,3,49,0.67,34
3110,27,F,Centro,urbano,recurrente,1,0.17,1,50,1,1,1,1,822,0.672,0,25,0.97,15
3111,42,M,Norte,urbano,recurrente,1,0.23,1,26,1,1,1,0,814,0.082,1,23,0.42,53
3112,53,M,Norte,urbano,recurrente,0,0.39,1,21,1,1,1,1,735,0.858,6,26,0.03,20
3113,37,F,Norte,rural,recurrente,1,0.07,1,62,1,1,1,1,653,0.168,1,16,0.29,61
3114,44,M,Centro,rural,nuevo,0,0.67,1,14,1,1,1,0,330,0.186,0,34,0.22,1
3115,54,F,Sur,urbano,nuevo,1,0.53,1,94,1,1,1,0,540,0.9,3,6,0.22,78
3116,48,M,Sur,urbano,nuevo,1,0.95,1,33,1,1,1,0,370,0.286,2,16,0.49,82
3117,63,M,Sur,rural,recurrente,1,0.84,0,72,1,1,1,1,485,0.362,0,19,0.6,84
3118,61,F,Sur,rural,recurrente,1,0.99,1,24,1,1,1,0,741,0.066,2,3,0.44,73
3119,59,M,Norte,rural,recurrente,1,0.02,1,34,1,1,1,0,560,0.862,5,2,0.65,35
3120,42,M,Centro,rural,nuevo,1,0.21,1,67,1,0,1,0,668,0.329,2,20,0.79,39
3121,69,M,Sur,urbano,recurrente,1,0.42,0,96,0,1,1,1,737,0.143,2,4,0.5,52
3122,37,F,Sur,rural,nuevo,0,0.99,0,31,0,0,1,0,528,0.53,3,50,0.11,11
3123,54,F,Sur,urbano,recurrente,1,0.7,1,51,1,1,1,0,706,0.818,0,53,0.87,70
3124,26,M,Lima,rural,recurrente,1,0.53,0,48,0,0,1,1,446,0.972,1,57,0.51,16
3125,66,M,Norte,urbano,nuevo,1,0.3,1,98,1,0,1,0,384,0.009,1,1,0.25,13
3126,26,M,Sur,urbano,recurrente,1,0.71,1,92,1,1,1,0,681,0.604,2,57,0.49,50
3127,54,F,Norte,urbano,nuevo,1,0.48,1,59,1,0,1,1,789,0.973,1,28,0.76,12
3128,21,M,Norte,rural,nuevo,0,0.67,0,92,0,1,1,1,745,0.225,5,17,0.98,88
3129,30,M,Norte,urbano,recurrente,1,0.77,1,52,1,1,1,1,412,0.403,1,38,0.98,13
3130,41,F,Lima,rural,nuevo,1,0.12,0,87,0,0,1,0,501,0.091,5,23,0.45,40
3131,25,F,Lima,urbano,recurrente,1,0.64,0,69,0,0,1,1,547,0.429,1,6,0.75,30
3132,22,M,Sur,urbano,recurrente,1,0.16,0,6,0,1,1,0,515,0.168,2,40,0.9,71
3133,42,F,Norte,rural,nuevo,1,0.34,1,69,1,1,1,1,676,0.43,2,42,0.52,19
3134,68,M,Lima,urbano,recurrente,1,0.91,1,91,1,1,1,1,578,0.601,1,23,0.71,44
3135,22,F,Centro,rural,recurrente,0,0.21,1,71,1,1,1,0,482,0.808,2,32,0.68,13
3136,30,F,Centro,urbano,recurrente,1,0.9,1,15,1,1,1,1,683,0.44,4,59,0.02,22
3137,54,F,Norte,urbano,recurrente,1,0.49,0,58,0,1,1,1,801,0.318,0,14,0.91,3
3138,36,F,Centro,rural,nuevo,1,0.45,1,71,1,1,1,0,626,0.449,5,17,0.81,55
3139,68,M,Sur,rural,recurrente,1,0.88,1,85,1,0,1,1,809,0.762,3,31,0.18,89
3140,59,M,Centro,urbano,nuevo,1,0.11,0,44,1,1,1,0,689,0.108,1,14,0.06,33
3141,42,F,Centro,urbano,recurrente,1,0.12,1,8,1,1,1,0,433,0.927,2,5,0.65,53
3142,32,M,Centro,urbano,recurrente,1,0.89,1,42,1,1,1,0,486,0.903,3,55,0.74,65
3143,44,M,Norte,rural,nuevo,0,0.05,1,51,1,0,1,0,499,0.937,2,48,0.98,25
3144,67,M,Lima,urbano,nuevo,1,0.21,0,73,1,0,1,0,727,0.131,1,51,0.88,12
3145,60,F,Centro,rural,recurrente,1,0.39,0,57,0,1,1,1,416,0.343,2,43,0.64,89
3146,58,F,Centro,urbano,recurrente,1,0.08,1,92,1,1,1,1,494,0.551,2,41,0.78,15
3147,30,M,Norte,urbano,recurrente,0,0.36,0,75,0,0,1,1,820,0.056,3,15,0.89,58
3148,55,M,Sur,urbano,recurrente,1,0.37,0,33,0,1,1,0,387,0.25,2,24,0.94,48
3149,69,M,Sur,urbano,nuevo,1,0.69,1,93,1,1,1,0,829,0.19,2,51,0.2,89
3150,52,M,Lima,urbano,recurrente,1,0.16,1,46,1,1,1,0,808,0.374,1,49,0.02,47
3151,27,F,Norte,urbano,recurrente,1,0.12,1,82,1,1,1,0,320,0.012,0,21,0.2,41
3152,41,M,Lima,rural,nuevo,1,0.47,1,36,1,0,1,0,830,0.982,1,58,0.75,4
3153,40,M,Centro,urbano,nuevo,0,0.65,1,14,1,1,1,0,727,0.129,0,18,0.5,43
3154,46,M,Lima,urbano,recurrente,1,0.31,1,1,1,1,1,1,368,0.306,4,44,0.9,85
3155,24,M,Lima,urbano,nuevo,1,0.87,1,35,1,1,1,0,575,0.688,2,9,0.5,33
3156,66,M,Centro,rural,recurrente,0,0.37,1,13,1,0,1,0,571,0.008,4,29,0.96,6
3157,42,F,Lima,urbano,recurrente,1,0.77,1,58,1,1,1,1,424,0.025,2,46,0.56,23
3158,35,F,Lima,urbano,recurrente,0,0.84,1,51,1,1,1,0,390,0.613,3,26,0.88,53
3159,60,F,Centro,urbano,recurrente,0,0.99,1,8,1,1,1,1,421,0.824,0,45,0.89,84
